MESSAGE_ID	VILLAGE_ID	VILLAGE_PLAYER_ID	TO_VILLAGE_PLAYER_ID	PLAYER_ID	DAY	MESSAGE_TYPE_CODE	MESSAGE_NUMBER	MESSAGE_CONTENT	MESSAGE_DATETIME	IS_CONVERT_DISABLE	FACE_TYPE_CODE
12398	11	142			6	MONOLOGUE_SAY	1866	">>2269
やめろ、これ以上ケイティを巻き込むな！"	2018-05-31 21:54:52.000	0	NORMAL
12399	11	131			6	GRAVE_SAY	454	">>+453名坂さん
？俺はいつも真面目だが…

残念、2EAT0BITEだ

じゃあ、正解は198じゃないか？"	2018-05-31 21:55:11.000	0	NORMAL
12400	11	150			6	SPECTATE_SAY	395	"久し振りに、ゲームもやってみるか～。

■クラップス
(4)(5)[[2d6]]"	2018-05-31 21:56:08.000	0	NORMAL
12401	11	129			6	NORMAL_SAY	2309	"あ、俺も飲みもん用意しよー。

[　なんかの汁[[バニラシェイクorコーラor紅茶pr抹茶ラテorほうじ茶フラペチーノorアイスコーヒーorファンタグレープorカルピスorジンジャエールorなんかの汁orコーラor砂糖水]]を用意した。]"	2018-05-31 21:56:16.000	0	NORMAL
12402	11	147			6	NORMAL_SAY	2310	">>@393小泉先生
あ。先生は>>2292こっちの材料じゃなくて大丈夫でした？
…物足りなくないですか？

>>2307
わぁ。ユカリ、気が利くね。
なんかの汁[[[バニラシェイクorコーラor紅茶pr抹茶ラテorほうじ茶フラペチーノorアイスコーヒーorファンタグレープorカルピスorジンジャエールorなんかの汁]]を貰った]"	2018-05-31 21:56:33.000	0	NORMAL
12403	11	127			6	MONOLOGUE_SAY	1867	"/*
>>+454
ちがうんだな～これが…ｗｗｗ"	2018-05-31 21:57:18.000	0	NORMAL
12404	11	147			6	NORMAL_SAY	2311	"…………

米津、おかわりほしい？>>2309"	2018-05-31 21:57:20.000	0	NORMAL
12405	11	150			6	SPECTATE_SAY	396	">>@395
ふ～む。無条件成功とはいかなかったが～？

■クラップス（目標値：９）
(4)(6)[[2d6]]"	2018-05-31 21:57:28.000	0	NORMAL
12406	11	129			6	NORMAL_SAY	2312	">>2309
（なんの汁やろ…これ。なんか、加齢臭する……。）"	2018-05-31 21:57:36.000	0	NORMAL
12407	11	144			6	NORMAL_SAY	2313	"メインに焼きそば[[ウインナーorイカフライor焼きそばorナポリタンorきゅうりorレタス]]を挟んで
トッピングでゆで卵[[ゆで卵orチーズor紅ショウガor干し椎茸orきゅうりorレタス]]、
ソースはレタスソース[[ケチャップとマスタードorカレーミートソースorもろみ味噌orマヨネーズorタルタルorレタスソース]]で！
ホットドッグ頂きまーす！！もぐもぐー！！

ってあれ…2人もなんかの汁を飲もうとしてる…？？"	2018-05-31 21:58:24.000	0	NORMAL
12408	11	129			6	NORMAL_SAY	2314	">>2311鬼束
鬼束になんかの汁ダブルでやるわ。"	2018-05-31 21:58:30.000	0	NORMAL
12409	11	132			6	NORMAL_SAY	2315	"冬馬くん>>2308
お家だから何してもバレないわね♪"	2018-05-31 21:59:03.000	0	NORMAL
12410	11	132			6	NORMAL_SAY	2316	"紅茶pr抹茶ラテ[[バニラシェイクorコーラor紅茶pr抹茶ラテorほうじ茶フラペチーノorアイスコーヒーorファンタグレープorカルピスorジンジャエールorなんかの汁orコーラor砂糖水]]
飲みものー頂くわねー"	2018-05-31 22:00:12.000	0	NORMAL
12411	11	129			6	MONOLOGUE_SAY	1868	コピペしたら紅茶prになってるしｗｗｗ	2018-05-31 22:01:02.000	0	NORMAL
12412	11	132			6	NORMAL_SAY	2317	"ホットドッグ？
メインは焼きそば[[ウインナーorイカフライor焼きそばorナポリタンorきゅうりorレタス]]
トッピングは干し椎茸[[ゆで卵orチーズor紅ショウガor干し椎茸orきゅうりorレタス]]、
ソースはレタスソース[[ケチャップとマスタードorカレーミートソースorもろみ味噌orマヨネーズorタルタルorレタスソース]]
…大丈夫かしら？"	2018-05-31 22:01:51.000	0	NORMAL
12413	11	150			6	SPECTATE_SAY	397	">>@395>>@396
惜しいな～。

■クラップス　２回目の数合わせ（目標値：９）
(4)(2)[[2d6]]

>>2310鬼束
むむ、挑発しおるな～？
よ～し待ってろ、最強のホットドッグを作ってやろう～。"	2018-05-31 22:02:14.000	0	NORMAL
12414	11	144			6	NORMAL_SAY	2318	"ホットドッグと言うよりは焼きそばパン！！
…レタスソースって何でしょうか！？お味の方は悪くないのですけど！！
ほうじ茶フラペチーノ…美味…！！ほっぺたが溶けそうです…

食べ歩き、はちょっとマナーが悪いですけど！
食べながらちょっと自室の方に戻ります！！
ではまた後程ー！"	2018-05-31 22:02:16.000	0	NORMAL
12415	11	147			6	NORMAL_SAY	2319	">>2314米津
いやいや。こっちこそあげるって言ってるじゃん。
せめて自分のぶんは自分で飲みなさい。ね。"	2018-05-31 22:02:40.000	0	NORMAL
12416	11	132			6	NORMAL_SAY	2320	>>2317良かった…食べれないことは無さそう♪	2018-05-31 22:02:46.000	0	NORMAL
12417	11	127			6	MONOLOGUE_SAY	1869	9[[8or9]]	2018-05-31 22:02:59.000	0	NORMAL
12418	11	127			6	GRAVE_SAY	455	">>+454カケルｸﾝ
なんか、いつもおもしろいおみやげ話してるをイメージで…あれぇ…？

2EAT-0BITEだよぉ。

ううん、148ゎ？"	2018-05-31 22:04:11.000	0	NORMAL
12419	11	127			6	GRAVE_SAY	456	">>2306ルリルリ
も、もぇ…？？
なんだか、勝負！体育会系！！って感じがして…っょそうなの…あたまと心が負けそうだよぉ…ふえぇ。

>>2302ゆかりん
ぅう。おうえんありがとぉ…
これぁぃの頭だと、１回でせいいっぱいのャッみたい。。。"	2018-05-31 22:04:53.000	0	NORMAL
12420	11	129			6	NORMAL_SAY	2321	">>2315朱実
え、うん…そうやね…。何しても…バレへん。（妄想中）
わー、あかん…あかん！せんせー、もうちょい俺の事も警戒せんとぉー。
いちおー、俺も男やし…。"	2018-05-31 22:05:53.000	0	NORMAL
12421	11	127			6	MONOLOGUE_SAY	1870	"/*
郁也くんがいつもいる時間に居ない？のが不安になってしまう。昼の返しがおざなりすぎたかと…ごめん；；；"	2018-05-31 22:06:23.000	0	NORMAL
12422	11	129			6	NORMAL_SAY	2322	">>2319鬼束
鬼束が飲むなら飲んでええけど。
いや、流石に命は賭けとうない！"	2018-05-31 22:06:51.000	0	NORMAL
12423	11	131			6	MONOLOGUE_SAY	1871	198郁也じゃねーのか！	2018-05-31 22:07:16.000	0	NORMAL
12424	11	147			6	NORMAL_SAY	2323	"ユカリのほうじ茶フラペチーノ、いいなぁ。[くーっ]

[なんかの汁のにおいを嗅いでみた。
鼻をつまめばいけるかもしれないor案外いけるかもしれないor絶対ムリだ]]と思った。]"	2018-05-31 22:08:06.000	0	NORMAL
12425	11	132			6	NORMAL_SAY	2324	"冬馬くん>>2321
警戒？？(キョトン)
ほら誰にも観られないからキスとかぎゅーとかし放題だわ♪"	2018-05-31 22:08:43.000	0	NORMAL
12426	11	147			6	NORMAL_SAY	2325	"[今まで失敗したことのなかったorに失敗したということはもぅマヂ無理ということなんだろうと悟った]

>>2322米津
これ命かかってたの？！"	2018-05-31 22:09:30.000	0	NORMAL
12427	11	131			6	GRAVE_SAY	457	">>+455名坂さん

2EAT-0BITEだ。

(198=郁也じゃねーのか！）

197は？"	2018-05-31 22:09:50.000	0	NORMAL
12428	11	129			6	NORMAL_SAY	2326	"…しゃーないな。
[思い切って何かの汁を誰かにあげた。[[飲んだor誰かにあげた。]]→誰かは春原ジン[[allwho]] ]"	2018-05-31 22:10:01.000	0	NORMAL
12429	11	147			6	MONOLOGUE_SAY	1872	"ちなみに振ったら
案外いけるかもしれない[[鼻をつまめばいけるかもしれないor案外いけるかもしれないor絶対ムリだ]]
が　でていた"	2018-05-31 22:10:09.000	0	NORMAL
12430	11	147			6	MONOLOGUE_SAY	1873	">>+457
(198=郁也じゃねーのか！）

笑ったｗｗｗｗ"	2018-05-31 22:10:58.000	0	NORMAL
12431	11	129			6	NORMAL_SAY	2327	">>2325鬼束
流石に腹壊すだけで終わらんと思たで。これ飲むのは命がけや…。
（加齢臭するし……。）"	2018-05-31 22:11:58.000	0	NORMAL
12432	11	139			6	GRAVE_SAY	458	"■クラップス　挑戦するぞ～
(5)(1)[[2d6]]"	2018-05-31 22:12:09.000	0	NORMAL
12433	11	147			6	NORMAL_SAY	2328	">>2326米津
春原もらってくれるといいね。
あたしも千葉郁也[[allwho]]とかにあげたい。"	2018-05-31 22:12:14.000	0	NORMAL
12434	11	150			6	MONOLOGUE_SAY	1874	"orタグテスト～

[[(1)[[1d6]]あor29[[fortune]]い]]"	2018-05-31 22:12:34.000	0	NORMAL
12435	11	127			6	GRAVE_SAY	459	">>+457カケルｸﾝ
ふえぇ…　3EAT　だよぉ。。。　
ぁぃ、最後まで外しまくる。。。↓↓↓149で良かったのぉ？
でもぉっかれさまぁ。。お相手ありがとぉ♥

[[small]]（心の声を読んで良いのか迷うけど、[[/small]]
[[small]]　最初ゎ198にしようと思った事をはくじょぉするね。。。）[[/small]]
［顔を覆いながら］"	2018-05-31 22:13:48.000	0	NORMAL
12436	11	139			6	GRAVE_SAY	460	"まとめて振るか
１回め　(1)(3)[[2d6]]
２回め     (3)(3)[[2d6]]
３回め　(6)(1)[[2d6]]"	2018-05-31 22:13:58.000	0	NORMAL
12437	11	132			6	MONOLOGUE_SAY	1875	にゃんっ	2018-05-31 22:14:02.000	0	NORMAL
12438	11	139			6	GRAVE_SAY	461	"■クラップス
３回目で失敗！！"	2018-05-31 22:14:27.000	0	NORMAL
12439	11	127			6	GRAVE_SAY	462	"なっ。。。なんか、
ちがう意味ですごくドキドキして疲れたよぉ。。。
［ぱたり］"	2018-05-31 22:14:55.000	0	NORMAL
12440	11	142			6	MONOLOGUE_SAY	1876	"やー、一時的に勤務地変わっちゃって、22時過ぎても帰れないのう。
普通のガチ村やってる時じゃなくてほんとよかった！"	2018-05-31 22:15:38.000	0	NORMAL
12441	11	130			6	MONOLOGUE_SAY	1877	あっこれ（日誌）箱ないと厳しい	2018-05-31 22:16:07.000	0	NORMAL
12442	11	150			6	SPECTATE_SAY	398	"[...は、素朴な給食のパン[[それだけでもう美味しい、三ツ星ホテルの激旨パンor素朴な給食のパンorきゅうり]]に、本場ドイツから取り寄せた、旨味の詰まった高級ブルスト[[本場ドイツから取り寄せた、旨味の詰まった高級ブルストorソーセージorきゅうり]]を挟み、きゅうり汁[[辛さが脳を刺激する、最早薬効のあるマスタードorケチャップorきゅうり汁]]をかけたホットドッグを食べている...]

■クラップス　３回目の数合わせ（目標値：９）
(3)(6)[[2d6]]"	2018-05-31 22:16:41.000	0	NORMAL
12443	11	131			6	GRAVE_SAY	463	">>+459名坂さん
…2EAT-0BITEだな

俺も432(清水）にしようとして思い止まったことを白状する"	2018-05-31 22:16:49.000	0	NORMAL
12444	11	131			6	GRAVE_SAY	464	">>+456名坂さん
なるほど、こーゆー←体育会系ぽいのより
優しいタイプの方が名坂さんには合ってるかもな。
このクラスだと千葉くんのような。"	2018-05-31 22:18:25.000	0	NORMAL
12445	11	131			6	GRAVE_SAY	465	">>+459名坂さん
こちらこそ遊んでくれてありがとう！"	2018-05-31 22:19:09.000	0	NORMAL
12446	11	127			6	GRAVE_SAY	466	">>+463カケルｸﾝ
あっあれ…は、はずかしぃ。。。

！！ぁぃ、４があるって聞いて、まさかまさか、しみしみ！？って思って
>>+444聞いたんだよぉ…

［カケルｸﾝに同志の予感がしたょ！］"	2018-05-31 22:19:43.000	0	NORMAL
12447	11	150			6	SPECTATE_SAY	399	"肉汁ときゅうり汁が混ざり合って…素朴な給食のパンが、それを必死で支えている…。

食べ合わせは90[[fortune]]点だった。

■クラップス　３回目で成功！
目標値>>@395
振り直し>>@396>>@397>>@398"	2018-05-31 22:19:51.000	0	NORMAL
12448	11	129			6	NORMAL_SAY	2329	">>2324朱実
あ、うーん…俺も男やし、なんや…その。（あっせあっせ

せんせーって無邪気やね。
朱実せんせーのそーゆーとこ、ギャップがあって可愛くて俺好きや❤"	2018-05-31 22:21:06.000	0	NORMAL
12449	11	150			6	SPECTATE_SAY	400	"うまいっ！

て〜れってれ〜"	2018-05-31 22:21:07.000	0	NORMAL
12450	11	147			6	NORMAL_SAY	2330	">>@398
小泉先生がひとりで高級食材食べてる…"	2018-05-31 22:23:11.000	0	NORMAL
12451	11	131			6	GRAVE_SAY	467	">>2329米津くん
「いや無邪気じゃなく、むしろ取って喰う気満々だろ」
(そうだな。大人ぽいのに意外に無邪気だな)"	2018-05-31 22:23:43.000	0	NORMAL
12452	11	131			6	GRAVE_SAY	468	">>+466名坂さん
読まれていたか…

同志だな…お互い頑張ろう！"	2018-05-31 22:24:56.000	0	NORMAL
12453	11	127			6	MONOLOGUE_SAY	1878	"/*
>>+467
心の声と建て前、逆、逆ー！"	2018-05-31 22:25:01.000	0	NORMAL
12454	11	147			6	MONOLOGUE_SAY	1879	菅原、「」と（）逆ー！	2018-05-31 22:25:34.000	0	NORMAL
12455	11	151			6	SPECTATE_SAY	401	"マジただいまション！

いやー暑いな喉乾いた！
>>2326えっなにヨネ飲み物くれんの？マジやさしー圧倒的感謝ー！
いいんだよなもらって？飲むぜー？

[[#ff0000]][[b]][[large]]ｴﾝｯｯｯｯｯｯｯｯｯｯ!!!!![[/b]][[/large]][[/#]]"	2018-05-31 22:26:08.000	0	NORMAL
12456	11	129			6	NORMAL_SAY	2331	">>+467菅原
ブン太、心の声が漏れとるでぇー。"	2018-05-31 22:26:46.000	0	NORMAL
12457	11	127			6	MONOLOGUE_SAY	1880	"/*
>>@401
やめてｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ"	2018-05-31 22:27:29.000	0	NORMAL
12458	11	142			6	NORMAL_SAY	2332	"コニチワー
走たり泳いだり、たくさんウンドーしたカラ、ケイティお腹ペコペコだヨー
今日はハンバーガーとホットドッグ作るのカナ？
具ダクサンにしちゃおカナー♪"	2018-05-31 22:29:19.000	0	NORMAL
12459	11	151			6	SPECTATE_SAY	402	"■春原蘇生チャレンジ
(2)(3)[[2d6]] > (2)(4)(2)[[3d5]] で蘇生成功"	2018-05-31 22:29:43.000	0	NORMAL
12460	11	151			6	MONOLOGUE_SAY	1881	ランダムに愛されないね？	2018-05-31 22:30:29.000	0	NORMAL
12461	11	127			6	MONOLOGUE_SAY	1882	"/*
>>+464
優しいタイプって、見た目から言うと
ほりーとか清春では？？ｗｗｗ
繋げ方が強引だぞｗｗｗｗｗｗｗｗｗｗ"	2018-05-31 22:30:35.000	0	NORMAL
12462	11	131			6	GRAVE_SAY	469	">>2331米津くん
俺としたことが…
あっせあっせ"	2018-05-31 22:30:58.000	0	NORMAL
12463	11	132			6	NORMAL_SAY	2333	"冬馬くん>>2329
男なのは分かってるわ〜♪

無邪気かしら… 
でも、よく、しっかりしてると思ってたとか言われるわね…[不満顔]
可愛い…は嬉しい…ありがと[真っ赤]"	2018-05-31 22:31:02.000	0	NORMAL
12464	11	131			6	GRAVE_SAY	470	">>@402春原くん
良いやつだった…"	2018-05-31 22:31:30.000	0	NORMAL
12465	11	151			6	SPECTATE_SAY	403	みんな、マジパネェ世話になったな・・・俺・・・この戦いが終わったら・・・消えっから！	2018-05-31 22:31:34.000	0	NORMAL
12466	11	142			6	NORMAL_SAY	2334	">>@402ジン
ナムナムー
ジンちゃん成仏するんだヨー"	2018-05-31 22:33:16.000	0	NORMAL
12467	11	129			6	MONOLOGUE_SAY	1883	菅原がひたきちゃん、みちるがおりさんとかなのかなぁ。	2018-05-31 22:33:23.000	0	NORMAL
12468	11	129			6	NORMAL_SAY	2335	">>@402ジン
忘れへんで…。"	2018-05-31 22:34:13.000	0	NORMAL
12469	11	132			6	NORMAL_SAY	2336	"菅原君>>+467
取って…喰う？？
誰も取手なんて食べないわよ〜…"	2018-05-31 22:34:37.000	0	NORMAL
12470	11	127			6	GRAVE_SAY	471	">>+464カケルｸﾝ
…！ぇっ、……ぅ、ぅん。郁也ｸﾝゎすっごくゃさιぃょ…♥
［ぽわっと頬を染めつつ］
カケルｸﾝも郁也ｸﾝの優しさ、ゎかるんだね♥♥
>>+468　…う、うん！お互いがんばろ♥（謎の連帯感が生まれた…）

>>@401>>@403
ひゃぁあ！ジンｸﾝが鼻血だして倒れてるょぉっ↓↓
ぉねがい、しなないでジンｸﾝ！
ジンｸﾝが今ココでたおれたら、誰がマジパネーションするのぉ～！？"	2018-05-31 22:36:32.000	0	NORMAL
12471	11	145			6	NORMAL_SAY	2337	"…ただいま。
……お腹空いたし、今日の晩ご飯の材料探してこよ。
…ハンバーガーとホットドックらしいのは確認した。
(溺れたりして疲れたから外で眠ってたらこんな時間になってたなんて言えない…！)"	2018-05-31 22:37:02.000	0	NORMAL
12472	11	132			6	NORMAL_SAY	2338	"春原くん>>@403

いや、保健医としては見過ごせないわ…

水で中和させましょ！(3)[[1d3]]ℓ準備"	2018-05-31 22:37:20.000	0	NORMAL
12473	11	150			6	SPECTATE_SAY	404	">>2330鬼束
ふっふ～。郷愁漂うパンに異国の旨味が染み渡り、珍味がほどよくそれを刺激する。
これを超える最強のホットドッグを、俺はしらないな～。

>>@402春原
出落ち要員がいなくなってしまうのは寂しいな～。
南無～。"	2018-05-31 22:37:32.000	0	NORMAL
12474	11	151			6	MONOLOGUE_SAY	1884	">>@404
はっきり言うんじゃねえwww

しかしエンッ！の元ネタ知ってる人いるのか...?"	2018-05-31 22:38:55.000	0	NORMAL
12475	11	127			6	MONOLOGUE_SAY	1885	"/*
>>2337
あっ　いたよかった、けど昼の返しは読んでないのか？
外で寝てたのか…　まぁ、いっか…"	2018-05-31 22:40:41.000	0	NORMAL
12476	11	142			6	MONOLOGUE_SAY	1886	[[small]]ちいさいのテスト[[/small]]	2018-05-31 22:41:03.000	0	NORMAL
12477	11	142			6	MONOLOGUE_SAY	1887	うむ、ちいさい！	2018-05-31 22:41:21.000	0	NORMAL
12478	11	147			6	MONOLOGUE_SAY	1888	"*/眠くなってきたやばし
でもやっぱ吊られたらすぐリアクションしたいし…（個人戦負けそう感）"	2018-05-31 22:42:55.000	0	NORMAL
12479	11	148			6	MONOLOGUE_SAY	1889	"歳時抄セットもお披露目村建てるのかな
早乙女、夜長、七姫あたりすこすこ
好きなチップ自分で使っちゃう派だけど言っちゃう"	2018-05-31 22:44:27.000	0	NORMAL
12480	11	149			6	NORMAL_SAY	2339	">>2305 鬼束
ホットドッグの準備サンキューな

メインにイカフライ[[ウインナーorイカフライor焼きそばorナポリタンorきゅうりorレタス]]を挟んで、
トッピングでチーズ[[ゆで卵orチーズor紅ショウガor干し椎茸orきゅうりorレタス]]、
ソースはタルタル[[ケチャップとマスタードorカレーミートソースorもろみ味噌orマヨネーズorタルタルorレタスソース]]"	2018-05-31 22:46:31.000	0	NORMAL
12481	11	148			6	MONOLOGUE_SAY	1890	"べつに細美チップに思い入れがあるわけではない
プロロで書き忘れたけど軽音部
EL●EGARD●N復活おめでとう"	2018-05-31 22:47:36.000	0	NORMAL
12482	11	151			6	SPECTATE_SAY	405	">>2338
水...水ってあれだろ？
・酸性雨の主成分
・気体になると火傷を引き起こす場合がある
・偶発的に吸入すると死んでしまう場合がある
・陸地の侵食に寄与する
・過度の発汗や嘔吐を引き起こす可能性 
・自動車のブレーキを効きにくくさせる
・末期ガン患者の腫瘍からも見つかる
のやつだろ？マジパネェよ...死んじゃうション..."	2018-05-31 22:47:49.000	0	NORMAL
12483	11	149			6	NORMAL_SAY	2340	">>2307
歌田も飲み物サンキュー
バニラシェイク[[バニラシェイクorコーラor紅茶pr抹茶ラテorほうじ茶フラペチーノorアイスコーヒーorファンタグレープorカルピスorジンジャエールorなんかの汁orコーラor砂糖水]]"	2018-05-31 22:47:53.000	0	NORMAL
12484	11	142			6	NORMAL_SAY	2341	"ハンバーガーいただきマース♪

[[#61380B]]パン[[/#]]
アボカド[[トマトorレタスorチーズorきゅうりorアボカドorオリーブ]]
ハート型ハンバーグ[[丸いハンバーグorハート型ハンバーグor極厚ベーコンorローストビーフor白身魚のフライorてりやきチキンorレタス]]
レタス[[トマトorレタスorチーズorきゅうりorアボカドorオリーブ]]
[[#61380B]]パン[[/#]]"	2018-05-31 22:48:58.000	0	NORMAL
12485	11	150			6	MONOLOGUE_SAY	1891	春原がいつうれションと言うか、それが問題だ	2018-05-31 22:49:12.000	0	NORMAL
12486	11	131			6	GRAVE_SAY	472	"今日は山じゃなく麓に降りて村に行ってみた。
平凡な村なんだが、墓の下に美味しい紅茶の茶葉が埋まってると聞いたので、少し貰ってきた。
清水は食べ物の方が良いと思って、紅茶クッキーにしたぞ。
(一部村人が混ざっちまった)

[プリンス・オブ・ウェールズorラプサン・スーチョンorチャイorシナモンorジャスミンor旅人or宿屋の女主人]

みんな好きな味のクッキーを食べてくれ"	2018-05-31 22:49:13.000	0	NORMAL
12487	11	149			6	NORMAL_SAY	2342	ん、ハンバーガー（>>2291）とうって変わって高カロリー	2018-05-31 22:50:00.000	0	NORMAL
12488	11	145			6	NORMAL_SAY	2343	"…とりあえずハンバーガー作ってみよ。
[バンズに
てりやきチキン[[[丸いハンバーグorハート型ハンバーグor極厚ベーコンorローストビーフor白身魚のフライorてりやきチキンorレタス]]と
トマト[[トマトorレタスorチーズorきゅうりorアボカドorオリーブ]]と
チーズ[[トマトorレタスorチーズorきゅうりorアボカドorオリーブ]]を挟んだ。]

>>2328鬼束
…ん？…飲み物くれるの…？"	2018-05-31 22:50:30.000	0	NORMAL
12489	11	132			6	NORMAL_SAY	2344	"春原くん>>@405
普通のミネラルウォーターよ。。"	2018-05-31 22:50:46.000	0	NORMAL
12490	11	131			6	GRAVE_SAY	473	"自分で味見してみるか

シナモン[[プリンス・オブ・ウェールズorラプサン・スーチョンorチャイorシナモンorジャスミンor旅人or宿屋の女主人]]味のクッキーを頬張った"	2018-05-31 22:50:58.000	0	NORMAL
12491	11	149			6	MONOLOGUE_SAY	1892	">>+472
墓の下ってなんやねん　って思ったら、　前の村の墓下メンバーか"	2018-05-31 22:51:10.000	0	NORMAL
12492	11	142			6	MONOLOGUE_SAY	1893	">>+472
なんだ、宿屋の女主人ってｗ引いてしまったらどうリアクションとればいいのかｗ"	2018-05-31 22:51:13.000	0	NORMAL
12493	11	132			6	NORMAL_SAY	2345	プリンス・オブ・ウェールズ[[プリンス・オブ・ウェールズorラプサン・スーチョンorチャイorシナモンorジャスミンor旅人or宿屋の女主人]]のクッキー頂きますー♪	2018-05-31 22:52:10.000	0	NORMAL
12494	11	129			6	NORMAL_SAY	2346	">>+472菅原
紅茶クッキー？美味しそうやーん。
いただくでー。

プリンス・オブ・ウェールズ[[プリンス・オブ・ウェールズorラプサン・スーチョンorチャイorシナモンorジャスミンor旅人or宿屋の女主人]]"	2018-05-31 22:52:19.000	0	NORMAL
12495	11	142			6	NORMAL_SAY	2347	">>2341
ワーイ、ハート型カワイイー♪
バランス良くジョーズにできた気がするネ！"	2018-05-31 22:52:25.000	0	NORMAL
12496	11	132			6	MONOLOGUE_SAY	1894	>>2345ジャスミンクオリティ…。	2018-05-31 22:52:51.000	0	NORMAL
12497	11	148			6	MONOLOGUE_SAY	1895	村終わったらジンのコラ用画像を描こう	2018-05-31 22:53:54.000	0	NORMAL
12498	11	131			6	GRAVE_SAY	474	"シナモンクッキーうめえ

ハンバーガーをいただこう

バンズ
オリーブ[[トマトorレタスorチーズorきゅうりorアボカドorオリーブ]]
ローストビーフ[[丸いハンバーグorハート型ハンバーグor極厚ベーコンorローストビーフor白身魚のフライorてりやきチキンorレタス]]
アボカド[[トマトorレタスorチーズorきゅうりorアボカドorオリーブ]]
バンズ"	2018-05-31 22:54:00.000	0	NORMAL
12499	11	147			6	MONOLOGUE_SAY	1896	"*/
プリンスオブウェールズ…
つまり僕のことだね。
素晴らしい引きだと思うよ。
（ウェールズおじさんより）"	2018-05-31 22:54:38.000	0	NORMAL
12500	11	145			6	NORMAL_SAY	2348	"…普通に美味そうなのできた。

>>+449>>+450名坂
……交換して食べる？
(まだ名坂が食べてないなら…だけども)"	2018-05-31 22:54:52.000	0	NORMAL
12501	11	149			6	NORMAL_SAY	2349	">>+472 　菅原
紅茶のクッキーを作るなんて、おまえ女子力たけえなー
1個もらうぜ。

チャイ[[プリンス・オブ・ウェールズorラプサン・スーチョンorチャイorシナモンorジャスミンor旅人or宿屋の女主人]]味のクッキーを食べた。"	2018-05-31 22:55:03.000	0	NORMAL
12502	11	147			6	NORMAL_SAY	2350	">>2343千葉
えっ……飲んでくれるの？
なんだか分かんない何かの汁だよ……？

たしかに誰かに押し付けたかったけど、相手が千葉だと申し訳なく感じるっていうか。"	2018-05-31 22:56:40.000	0	NORMAL
12503	11	139			6	GRAVE_SAY	475	">>+463菅原
な、なんだよぅ
照れるなっ////"	2018-05-31 22:57:35.000	0	NORMAL
12504	11	142			6	NORMAL_SAY	2351	">>2342キヨ
カロリー高いの食べる前に野菜食べるの
ダイエットのキホンて、ケイティ聞いたことあるヨー。
キヨちゃんダイエット中てホント？
レタスもっと食べる？？
[レタス[[[レタスorキャベツorきゅうりor干し椎茸]]を差し出した]"	2018-05-31 22:57:57.000	0	NORMAL
12505	11	145			6	NORMAL_SAY	2352	">>+472菅原
…菅原ありがとう。
…いただきます。

[ ジャスミン[[プリンス・オブ・ウェールズorラプサン・スーチョンorチャイorシナモンorジャスミンor旅人or宿屋の女主人]]味のクッキーを頬張った]"	2018-05-31 22:58:13.000	0	NORMAL
12506	11	129			6	NORMAL_SAY	2353	">>2350鬼束
俺ならええんかいっ！"	2018-05-31 22:58:29.000	0	NORMAL
12507	11	147			6	NORMAL_SAY	2354	"今日は食べ物がいっぱいあるなー。[うきうき]

プリンス・オブ・ウェールズ[[プリンス・オブ・ウェールズorラプサン・スーチョンorチャイorシナモンorジャスミンor旅人or宿屋の女主人]]のクッキーもらお。"	2018-05-31 22:58:52.000	0	NORMAL
12508	11	147			6	MONOLOGUE_SAY	1897	僕だね。	2018-05-31 22:59:08.000	0	NORMAL
12509	11	147			6	NORMAL_SAY	2355	">>2353米津
[そっと目をそらした。]"	2018-05-31 23:00:32.000	0	NORMAL
12510	11	147			6	NORMAL_SAY	2356	"もぐもぐ。
プリンスオブウェールズのクッキーってよくわかんないけど高級そうな名前。"	2018-05-31 23:01:40.000	0	NORMAL
12511	11	145			6	NORMAL_SAY	2357	"…ジャスミンクッキー美味いな。

>>2350鬼束
…そうなんだ。…んーでも鬼束が飲むよりかは俺のがましかなって。
…処理に困ってるなら頑張る。
(女の子が飲むべきじゃない臭いするもんなぁ)"	2018-05-31 23:02:22.000	0	NORMAL
12512	11	127			6	GRAVE_SAY	476	">>2348郁也ｸﾝ
ふぁっ！お、おかえり郁也ｸﾝ…
ぁぃ、作っただけでまだ食べてなぃ。。
（ヌメロン勝負で）色々ドキドキしてたら食べれてなかったょ…

ゃったぁ。交換こ♥ｴﾍﾍ…
［ハート型ハンバーグのハンバーガーを手渡した］"	2018-05-31 23:02:27.000	0	NORMAL
12513	11	131			6	GRAVE_SAY	477	">>2349井上くん>>+475清水
俺は陸上部をやめて、料理クラブに入ろうと思う。
(たぶん俺陸上部だったよな？)
名前が駆だから何となく入っただけだからな。"	2018-05-31 23:02:50.000	0	NORMAL
12514	11	142			6	NORMAL_SAY	2358	"ホットドッグも作ろー♪
何だかサ○ウェイみたいで楽しいネー♪

メインにレタス[[ウインナーorイカフライor焼きそばorナポリタンorきゅうりorレタス]]
トッピングできゅうり[[ゆで卵orチーズor紅ショウガor干し椎茸orきゅうりorレタス]]
ソースはレタスソース[[ケチャップとマスタードorカレーミートソースorもろみ味噌orマヨネーズorタルタルorレタスソース]]"	2018-05-31 23:02:57.000	0	NORMAL
12515	11	129			6	NORMAL_SAY	2359	">>2357
（めっちゃ、紳士やん……。）"	2018-05-31 23:03:51.000	0	NORMAL
